r1 r2 r3 energy
3.126575 1.831034 1.300000 -546.773143
3.202362 1.906897 1.300000 -546.775814
3.278153 1.982759 1.300000 -546.777219
3.353946 2.058621 1.300000 -546.778190
3.429743 2.134483 1.300000 -546.778702
3.505543 2.210345 1.300000 -546.779054
3.581345 2.286207 1.300000 -546.779259
3.657150 2.362069 1.300000 -546.779393
3.732957 2.437931 1.300000 -546.779466
3.808767 2.513793 1.300000 -546.779513
3.884578 2.589655 1.300000 -546.779576
3.960392 2.665517 1.300000 -546.779614
4.036207 2.741379 1.300000 -546.779680
4.112024 2.817241 1.300000 -546.779735
4.187842 2.893103 1.300000 -546.779771
4.263662 2.968966 1.300000 -546.779797
4.339484 3.044828 1.300000 -546.779797
4.415307 3.120690 1.300000 -546.779822
4.491131 3.196552 1.300000 -546.779820
4.566957 3.272414 1.300000 -546.779811
4.642783 3.348276 1.300000 -546.779801
4.718611 3.424138 1.300000 -546.779790
3.278070 1.906897 1.375862 -546.773437
3.353856 1.982759 1.375862 -546.775780
3.429645 2.058621 1.375862 -546.777409
3.505437 2.134483 1.375862 -546.778256
3.581232 2.210345 1.375862 -546.778838
3.657030 2.286207 1.375862 -546.779163
3.732831 2.362069 1.375862 -546.779366
3.808634 2.437931 1.375862 -546.779502
3.960247 2.589655 1.375862 -546.779616
4.036056 2.665517 1.375862 -546.779652
4.111868 2.741379 1.375862 -546.779683
4.187681 2.817241 1.375862 -546.779746
4.263496 2.893103 1.375862 -546.779785
4.339313 2.968966 1.375862 -546.779834
4.415131 3.044828 1.375862 -546.779861
4.490951 3.120690 1.375862 -546.779876
4.566772 3.196552 1.375862 -546.779877
4.642594 3.272414 1.375862 -546.779885
4.718418 3.348276 1.375862 -546.779880
4.794243 3.424138 1.375862 -546.779876
3.353786 1.906897 1.451724 -546.770112
3.429566 1.982759 1.451724 -546.773656
3.505351 2.058621 1.451724 -546.776191
3.581138 2.134483 1.451724 -546.777538
3.656929 2.210345 1.451724 -546.778449
3.732722 2.286207 1.451724 -546.778964
3.808519 2.362069 1.451724 -546.779230
3.884318 2.437931 1.451724 -546.779457
3.960119 2.513793 1.451724 -546.779577
4.035923 2.589655 1.451724 -546.779646
4.111728 2.665517 1.451724 -546.779685
4.187536 2.741379 1.451724 -546.779718
4.263346 2.817241 1.451724 -546.779740
4.339157 2.893103 1.451724 -546.779761
4.414971 2.968966 1.451724 -546.779817
4.490785 3.044828 1.451724 -546.779859
4.566602 3.120690 1.451724 -546.779884
4.642420 3.196552 1.451724 -546.779907
4.718239 3.272414 1.451724 -546.779895
4.794060 3.348276 1.451724 -546.779908
4.869882 3.424138 1.451724 -546.779919
4.945705 3.500000 1.451724 -546.779936
3.581063 2.058621 1.527586 -546.773861
3.656846 2.134483 1.527586 -546.776073
3.732632 2.210345 1.527586 -546.777650
3.808421 2.286207 1.527586 -546.778538
3.884213 2.362069 1.527586 -546.778983
3.960008 2.437931 1.527586 -546.779295
4.035805 2.513793 1.527586 -546.779485
4.111605 2.589655 1.527586 -546.779632
4.187407 2.665517 1.527586 -546.779709
4.263211 2.741379 1.527586 -546.779740
4.339017 2.817241 1.527586 -546.779768
4.414825 2.893103 1.527586 -546.779784
4.490635 2.968966 1.527586 -546.779809
4.566447 3.044828 1.527586 -546.779830
4.642260 3.120690 1.527586 -546.779871
4.718075 3.196552 1.527586 -546.779887
4.793891 3.272414 1.527586 -546.779908
4.869709 3.348276 1.527586 -546.779911
4.945528 3.424138 1.527586 -546.779915
5.021348 3.500000 1.527586 -546.779913
3.656781 2.058621 1.603448 -546.770581
3.732560 2.134483 1.603448 -546.773961
3.808342 2.210345 1.603448 -546.776373
3.884127 2.286207 1.603448 -546.777821
3.959914 2.362069 1.603448 -546.778578
4.035705 2.437931 1.603448 -546.779108
4.111498 2.513793 1.603448 -546.779366
4.187294 2.589655 1.603448 -546.779560
4.263092 2.665517 1.603448 -546.779682
4.338893 2.741379 1.603448 -546.779741
4.414695 2.817241 1.603448 -546.779780
4.490500 2.893103 1.603448 -546.779799
4.566306 2.968966 1.603448 -546.779812
4.642115 3.044828 1.603448 -546.779828
4.717925 3.120690 1.603448 -546.779847
4.793736 3.196552 1.603448 -546.779872
4.869550 3.272414 1.603448 -546.779877
4.945364 3.348276 1.603448 -546.779908
5.021180 3.424138 1.603448 -546.779914
5.096998 3.500000 1.603448 -546.779911
3.808280 2.134483 1.679310 -546.770291
3.884057 2.210345 1.679310 -546.774181
3.959838 2.286207 1.679310 -546.776512
4.035622 2.362069 1.679310 -546.777790
4.111408 2.437931 1.679310 -546.778684
4.187198 2.513793 1.679310 -546.779133
4.262990 2.589655 1.679310 -546.779451
4.338784 2.665517 1.679310 -546.779631
4.414581 2.741379 1.679310 -546.779712
4.490380 2.817241 1.679310 -546.779779
4.566181 2.893103 1.679310 -546.779806
4.641984 2.968966 1.679310 -546.779825
4.717789 3.044828 1.679310 -546.779836
4.793596 3.120690 1.679310 -546.779847
4.869404 3.196552 1.679310 -546.779858
4.945214 3.272414 1.679310 -546.779861
5.021026 3.348276 1.679310 -546.779880
