r1 r2 r3 energy
2.573684 3.440678 5.934050 -546.845011
2.689474 3.440678 6.047808 -546.814606
1.300000 3.542373 4.790568 -546.835918
1.415789 3.542373 4.903049 -546.851748
1.531579 3.542373 5.015681 -546.830646
1.647368 3.542373 5.128454 -546.802819
1.763158 3.542373 5.241358 -546.814180
1.878947 3.542373 5.354385 -546.809853
1.994737 3.542373 5.467528 -546.816704
2.110526 3.542373 5.580779 -546.808865
2.226316 3.542373 5.694133 -546.812217
2.342105 3.542373 5.807583 -546.837195
2.457895 3.542373 5.921123 -546.854873
2.573684 3.542373 6.034749 -546.859363
2.689474 3.542373 6.148455 -546.849240
2.805263 3.542373 6.262238 -546.825179
2.921053 3.542373 6.376093 -546.791847
1.300000 3.644068 4.891876 -546.836707
1.415789 3.644068 5.004305 -546.853289
1.531579 3.644068 5.116885 -546.832783
1.647368 3.644068 5.229605 -546.798897
1.763158 3.644068 5.342456 -546.799505
1.878947 3.644068 5.455430 -546.805255
1.994737 3.644068 5.568520 -546.807067
2.110526 3.644068 5.681718 -546.803186
2.226316 3.644068 5.795019 -546.805582
2.342105 3.644068 5.908417 -546.808966
2.457895 3.644068 6.021905 -546.835715
2.573684 3.644068 6.135480 -546.851796
2.689474 3.644068 6.249136 -546.859034
2.805263 3.644068 6.362869 -546.852884
2.921053 3.644068 6.476674 -546.835846
3.036842 3.644068 6.590549 -546.810989
3.152632 3.644068 6.704489 -546.782869
1.300000 3.745763 4.993199 -546.837496
1.415789 3.745763 5.105579 -546.855043
1.531579 3.745763 5.218108 -546.834799
