r1 r2 r3 energy
1.531579 6.796610 6.842545 -546.789888
1.531579 6.898305 6.941714 -546.789892
1.531579 2.118644 2.289378 -546.784279
1.531579 2.220339 2.367706 -546.787664
1.647368 2.220339 2.418242 -546.781681
1.531579 2.322034 2.447753 -546.789216
1.647368 2.322034 2.495512 -546.785736
1.531579 2.423729 2.529357 -546.790120
1.647368 2.423729 2.574480 -546.788534
1.531579 2.525424 2.612370 -546.790431
1.647368 2.525424 2.654995 -546.790456
1.531579 2.627119 2.696664 -546.790471
1.647368 2.627119 2.736921 -546.791178
1.531579 2.728814 2.782121 -546.790379
1.647368 2.728814 2.820134 -546.791974
1.531579 2.830508 2.868637 -546.790273
1.647368 2.830508 2.904524 -546.792438
1.531579 2.932203 2.956121 -546.790149
1.647368 2.932203 2.989991 -546.792786
1.531579 3.033898 3.044487 -546.790048
1.647368 3.033898 3.076445 -546.793004
1.531579 3.135593 3.133662 -546.789961
1.647368 3.135593 3.163806 -546.793149
1.647368 3.237288 3.252000 -546.793240
1.531579 5.576271 5.408086 -546.789841
1.531579 5.677966 5.505945 -546.789846
1.647368 5.677966 5.510057 -546.789709
1.531579 5.779661 5.603939 -546.789852
1.647368 5.779661 5.607464 -546.793647
1.531579 5.881356 5.702064 -546.789857
1.531579 5.983051 5.800311 -546.789862
1.531579 6.084746 5.898676 -546.786379
1.531579 6.186441 5.997151 -546.789871
1.647368 6.186441 5.998518 -546.793662
1.531579 6.288136 6.095732 -546.789875
1.647368 6.288136 6.096603 -546.793666
1.531579 6.389831 6.194414 -546.789879
1.647368 6.389831 6.194804 -546.793669
1.531579 6.491525 6.293192 -546.789883
1.531579 6.593220 6.392061 -546.789888
1.531579 6.796610 6.590058 -546.789895
1.531579 6.898305 6.689177 -546.789899
1.531579 7.000000 6.788373 -546.789902
1.531579 2.118644 2.056085 -546.781696
1.647368 2.220339 2.169136 -546.781930
1.531579 2.322034 2.209166 -546.787738
1.647368 2.322034 2.243323 -546.786205
1.531579 2.423729 2.288646 -546.789002
1.647368 2.423729 2.319596 -546.788836
1.531579 2.525424 2.369826 -546.789624
1.647368 2.525424 2.397757 -546.790122
1.531579 2.627119 2.452536 -546.789894
1.647368 2.627119 2.477627 -546.791361
1.531579 2.728814 2.536626 -546.789961
1.647368 2.728814 2.559046 -546.792064
1.531579 2.830508 2.621964 -546.789956
1.647368 2.830508 2.641870 -546.792525
1.531579 2.932203 2.708432 -546.789920
1.647368 2.932203 2.725972 -546.792847
1.531579 3.033898 2.795924 -546.789880
1.647368 3.033898 2.811237 -546.793035
1.531579 3.135593 2.884349 -546.789842
1.647368 3.135593 2.897563 -546.793159
1.531579 3.237288 2.973622 -546.789812
1.647368 3.237288 2.984857 -546.793241
1.531579 3.338983 3.063669 -546.789789
1.647368 3.338983 3.073036 -546.793301
1.531579 3.440678 3.154425 -546.789775
1.647368 3.440678 3.162027 -546.793339
1.647368 3.542373 3.251764 -546.793365
1.647368 4.966102 4.561080 -546.793622
1.531579 5.067797 4.668254 -546.789823
1.647368 5.067797 4.657172 -546.793626
1.531579 5.169492 4.765348 -546.789829
1.531579 5.271186 4.862630 -546.789835
1.647368 5.271186 4.850043 -546.793635
1.531579 5.372881 4.960090 -546.789840
1.531579 5.474576 5.057716 -546.789845
1.647368 5.474576 5.043740 -546.793643
1.531579 5.576271 5.155500 -546.789851
1.531579 5.677966 5.253432 -546.789856
1.647368 5.677966 5.238172 -546.793651
1.531579 5.779661 5.351504 -546.789860
1.647368 5.779661 5.335638 -546.789721
1.531579 5.881356 5.449709 -546.789865
1.531579 5.983051 5.548040 -546.789870
1.531579 6.084746 5.646490 -546.789874
1.531579 6.186441 5.745053 -546.789879
1.531579 6.288136 5.843724 -546.789883
1.531579 6.389831 5.942496 -546.789887
1.531579 6.491525 6.041365 -546.789890
1.531579 6.593220 6.140327 -546.789894
1.531579 6.694915 6.239377 -546.789898
1.531579 6.796610 6.338510 -546.789901
1.531579 6.898305 6.437723 -546.789905
1.531579 2.220339 1.885659 -546.783404
1.647368 2.220339 1.908551 -546.782292
1.531579 2.322034 1.961445 -546.786237
1.647368 2.322034 1.980213 -546.786267
1.531579 2.423729 2.039487 -546.788066
1.647368 2.423729 2.054411 -546.789103
1.531579 2.525424 2.119536 -546.788915
1.647368 2.525424 2.130879 -546.790217
1.531579 2.627119 2.201373 -546.789393
1.647368 2.627119 2.209383 -546.791386
1.531579 2.728814 2.284805 -546.789592
1.647368 2.728814 2.289713 -546.792050
1.531579 2.830508 2.369665 -546.789696
1.647368 2.830508 2.371683 -546.792543
1.531579 2.932203 2.455803 -546.789734
1.647368 2.932203 2.455130 -546.792821
1.531579 3.033898 2.543092 -546.789749
1.647368 3.033898 2.539906 -546.793028
1.531579 3.135593 2.631414 -546.789750
1.647368 3.135593 2.625885 -546.793160
1.531579 3.237288 2.720671 -546.789749
1.647368 3.237288 2.712951 -546.793237
1.531579 3.338983 2.810774 -546.789748
1.647368 3.338983 2.801003 -546.793297
1.531579 3.440678 2.901642 -546.789748
1.647368 3.440678 2.889950 -546.793334
1.531579 3.542373 2.993207 -546.789751
1.647368 3.542373 2.979714 -546.793364
1.531579 3.644068 3.085407 -546.789754
1.647368 3.644068 3.070221 -546.793383
1.531579 3.745763 3.178186 -546.789759
1.647368 3.745763 3.161409 -546.793398
1.531579 3.847458 3.271495 -546.789764
1.647368 3.847458 3.253220 -546.793408
1.531579 3.949153 3.365290 -546.789769
1.647368 3.949153 3.345603 -546.793417
1.531579 4.050847 3.459531 -546.789775
1.647368 4.050847 3.438511 -546.793423
1.531579 4.152542 3.554183 -546.789780
1.647368 4.152542 3.531903 -546.793428
1.531579 4.254237 3.649215 -546.789786
1.647368 4.254237 3.625742 -546.793432
1.531579 4.355932 3.744596 -546.789792
1.647368 4.355932 3.719995 -546.793437
1.531579 4.457627 3.840302 -546.789797
1.647368 4.457627 3.814629 -546.793441
1.531579 4.559322 3.936307 -546.789803
1.647368 4.559322 3.909618 -546.793445
1.531579 4.661017 4.032592 -546.789810
1.647368 4.661017 4.004936 -546.793616
1.531579 4.762712 4.129136 -546.789816
1.647368 4.762712 4.100561 -546.793621
1.531579 4.864407 4.225922 -546.789822
1.647368 4.864407 4.196471 -546.793625
1.531579 4.966102 4.322933 -546.789828
1.647368 4.966102 4.292648 -546.793629
1.531579 5.067797 4.420155 -546.789833
1.531579 5.169492 4.517573 -546.789839
1.647368 5.169492 4.485731 -546.789705
1.531579 5.271186 4.615177 -546.789844
1.531579 5.372881 4.712953 -546.789850
1.647368 5.372881 4.679687 -546.789713
1.531579 5.474576 4.810891 -546.789854
1.647368 5.474576 4.776960 -546.793650
1.531579 5.576271 4.908983 -546.789859
1.531579 5.677966 5.007218 -546.789864
1.531579 5.779661 5.105589 -546.789869
1.647368 5.779661 5.069819 -546.789728
1.531579 5.881356 5.204087 -546.789873
1.531579 5.983051 5.302707 -546.789877
1.531579 6.084746 5.401440 -546.789881
1.647368 6.186441 5.462380 -546.793676
1.531579 6.288136 5.599224 -546.789889
1.531579 6.389831 5.698265 -546.789893
1.531579 6.491525 5.797397 -546.789897
1.531579 6.593220 5.896616 -546.789900
1.531579 6.694915 5.995919 -546.789904
1.531579 6.796610 6.095300 -546.789907
1.531579 6.898305 6.194756 -546.789910
1.531579 2.220339 1.633793 -546.781407
1.647368 2.220339 1.639854 -546.782263
1.531579 2.322034 1.708870 -546.785026
1.647368 2.322034 1.710008 -546.786506
1.531579 2.423729 1.786583 -546.787090
1.647368 2.423729 1.783205 -546.788615
1.531579 2.525424 1.866602 -546.788326
1.647368 2.525424 1.859084 -546.790332
1.531579 2.627119 1.948644 -546.788924
1.647368 2.627119 1.937331 -546.791373
1.531579 2.728814 2.032463 -546.789280
1.647368 2.728814 2.017671 -546.792097
1.531579 2.830508 2.117848 -546.789464
1.647368 2.830508 2.099862 -546.792533
1.531579 2.932203 2.204618 -546.789581
1.647368 2.932203 2.183697 -546.792838
1.531579 3.033898 2.292615 -546.789640
1.647368 3.033898 2.268992 -546.793012
1.531579 3.135593 2.381704 -546.789680
1.647368 3.135593 2.355590 -546.793146
1.531579 3.237288 2.471765 -546.789704
1.647368 3.237288 2.443351 -546.793230
1.531579 3.338983 2.562698 -546.789721
1.647368 3.338983 2.532155 -546.793292
1.531579 3.440678 2.654411 -546.789734
1.647368 3.440678 2.621896 -546.793333
1.531579 3.542373 2.746827 -546.789745
1.647368 3.542373 2.712480 -546.793364
1.531579 3.644068 2.839878 -546.789755
1.647368 3.644068 2.803827 -546.793385
1.531579 3.745763 2.933502 -546.789764
1.647368 3.745763 2.895863 -546.793401
1.531579 3.847458 3.027648 -546.789771
1.647368 3.847458 2.988526 -546.793412
1.531579 3.949153 3.122266 -546.789778
1.647368 3.949153 3.081758 -546.793421
1.531579 4.050847 3.217317 -546.789785
1.647368 4.050847 3.175510 -546.793428
1.531579 4.152542 3.312762 -546.789791
1.647368 4.152542 3.269737 -546.793434
1.531579 4.254237 3.408569 -546.789797
1.647368 4.254237 3.364399 -546.793439
1.531579 4.355932 3.504707 -546.789803
1.647368 4.355932 3.459459 -546.793443
1.531579 4.457627 3.601151 -546.789809
1.647368 4.457627 3.554888 -546.793614
1.531579 4.559322 3.697876 -546.789815
1.647368 4.559322 3.650654 -546.793619
1.531579 4.661017 3.794861 -546.789821
1.647368 4.661017 3.746733 -546.793623
1.531579 4.762712 3.892087 -546.789826
1.647368 4.762712 3.843101 -546.793628
1.531579 4.864407 3.989535 -546.789832
1.647368 4.864407 3.939737 -546.793632
1.531579 4.966102 4.087190 -546.789837
1.647368 4.966102 4.036621 -546.789704
1.531579 5.067797 4.185038 -546.789843
1.531579 5.169492 4.283065 -546.789848
1.531579 5.271186 4.381259 -546.789853
1.647368 5.271186 4.328598 -546.789716
1.531579 5.372881 4.479609 -546.789858
1.647368 5.372881 4.426317 -546.789719
1.531579 5.474576 4.578106 -546.789862
1.647368 5.474576 4.524211 -546.789723
1.531579 5.576271 4.676739 -546.789867
1.647368 5.576271 4.622269 -546.793660
1.531579 5.677966 4.775501 -546.789871
1.647368 5.677966 4.720481 -546.793664
1.531579 5.779661 4.874383 -546.789875
1.647368 5.779661 4.818838 -546.789734
1.531579 5.881356 4.973379 -546.789880
1.531579 5.983051 5.072482 -546.789884
1.531579 6.084746 5.171685 -546.789888
1.647368 6.084746 5.114691 -546.793678
1.531579 6.288136 5.370371 -546.789895
1.531579 6.389831 5.469844 -546.789899
1.531579 6.491525 5.569397 -546.789902
1.531579 6.593220 5.669026 -546.789906
1.531579 6.694915 5.768727 -546.789909
1.531579 6.796610 5.868497 -546.789912
1.647368 2.220339 1.367781 -546.782317
1.531579 2.322034 1.457605 -546.783854
1.647368 2.322034 1.438177 -546.786609
1.531579 2.423729 1.536687 -546.786318
1.647368 2.423729 1.512139 -546.788693
1.531579 2.525424 1.618298 -546.787716
1.647368 2.525424 1.589170 -546.790304
1.531579 2.627119 1.702073 -546.788496
1.647368 2.627119 1.668844 -546.791357
1.531579 2.728814 1.787708 -546.788987
1.647368 2.728814 1.750801 -546.792080
1.531579 2.830508 1.874948 -546.789265
1.647368 2.830508 1.834734 -546.792523
1.531579 2.932203 1.963580 -546.789440
1.647368 2.932203 1.920385 -546.792815
1.531579 3.033898 2.053423 -546.789551
1.647368 3.033898 2.007534 -546.793009
1.531579 3.135593 2.144325 -546.789627
1.647368 3.135593 2.095994 -546.793145
1.531579 3.237288 2.236156 -546.789672
1.647368 3.237288 2.185606 -546.793232
1.531579 3.338983 2.328808 -546.789703
1.647368 3.338983 2.276234 -546.793292
1.531579 3.440678 2.422185 -546.789728
1.647368 3.440678 2.367760 -546.793337
1.531579 3.542373 2.516207 -546.789746
1.647368 3.542373 2.460086 -546.793368
1.531579 3.644068 2.610804 -546.789759
1.647368 3.644068 2.553123 -546.793390
1.531579 3.745763 2.705916 -546.789771
1.647368 3.745763 2.646798 -546.793406
1.531579 3.847458 2.801491 -546.789780
1.647368 3.847458 2.741044 -546.793418
1.531579 3.949153 2.897482 -546.789789
1.647368 3.949153 2.835805 -546.793427
1.531579 4.050847 2.993850 -546.789796
1.647368 4.050847 2.931031 -546.793435
1.531579 4.152542 3.090560 -546.789802
1.647368 4.152542 3.026678 -546.793440
1.531579 4.254237 3.187579 -546.789808
1.647368 4.254237 3.122707 -546.793446
1.531579 4.355932 3.284882 -546.789814
1.647368 4.355932 3.219084 -546.793617
1.531579 4.457627 3.382443 -546.789820
1.647368 4.457627 3.315778 -546.793621
1.531579 4.559322 3.480241 -546.789825
1.647368 4.559322 3.412764 -546.793626
1.531579 4.661017 3.578256 -546.789830
1.647368 4.661017 3.510016 -546.793630
1.531579 4.762712 3.676471 -546.789836
1.647368 4.762712 3.607513 -546.793634
1.531579 4.864407 3.774870 -546.789841
1.531579 4.966102 3.873439 -546.789846
1.531579 5.067797 3.972166 -546.789851
1.647368 5.067797 3.901290 -546.789714
1.531579 5.169492 4.071039 -546.789856
1.647368 5.169492 3.999592 -546.789718
1.531579 5.271186 4.170048 -546.789860
1.647368 5.271186 4.098059 -546.789722
1.531579 5.372881 4.269183 -546.789865
1.531579 5.474576 4.368436 -546.789869
1.531579 5.576271 4.467799 -546.789873
1.647368 5.576271 4.394344 -546.793665
1.531579 5.677966 4.567264 -546.789878
1.531579 5.779661 4.666826 -546.789882
1.531579 6.084746 4.966029 -546.789893
1.531579 6.186441 5.065919 -546.789896
1.531579 6.288136 5.165880 -546.789900
1.531579 6.389831 5.265907 -546.789903
1.531579 6.491525 5.365997 -546.789907
1.531579 6.593220 5.466146 -546.789910
1.531579 6.694915 5.566351 -546.789913
1.647368 2.220339 1.099999 -546.781928
1.531579 2.322034 1.217412 -546.782785
1.647368 2.322034 1.173567 -546.786124
1.531579 2.423729 1.300288 -546.785577
1.647368 2.423729 1.251081 -546.788679
1.531579 2.525424 1.385673 -546.787236
1.647368 2.525424 1.331853 -546.790348
1.531579 2.627119 1.473131 -546.788169
1.647368 2.627119 1.415325 -546.791409
1.531579 2.728814 1.562314 -546.788745
1.647368 2.728814 1.501047 -546.792095
1.531579 2.830508 1.652942 -546.789112
1.647368 2.830508 1.588654 -546.792543
1.531579 2.932203 1.744790 -546.789346
1.647368 2.932203 1.677851 -546.792837
1.531579 3.033898 1.837675 -546.789489
1.647368 3.033898 1.768398 -546.793023
1.531579 3.135593 1.931449 -546.789587
1.647368 3.135593 1.860098 -546.793153
1.531579 3.237288 2.025986 -546.789652
1.647368 3.237288 1.952788 -546.793241
1.531579 3.338983 2.121186 -546.789695
1.647368 3.338983 2.046333 -546.793302
1.531579 3.440678 2.216963 -546.789726
1.647368 3.440678 2.140621 -546.793344
1.531579 3.542373 2.313245 -546.789748
1.647368 3.542373 2.235559 -546.793374
1.531579 3.644068 2.409972 -546.789763
1.647368 3.644068 2.331068 -546.793394
1.531579 3.745763 2.507092 -546.789777
1.647368 3.745763 2.427078 -546.793411
1.531579 3.847458 2.604561 -546.789788
1.647368 3.847458 2.523535 -546.793424
1.531579 3.949153 2.702342 -546.789797
1.647368 3.949153 2.620387 -546.793433
1.531579 4.050847 2.800402 -546.789805
1.647368 4.050847 2.717593 -546.793441
1.531579 4.152542 2.898712 -546.789812
1.647368 4.152542 2.815116 -546.793447
1.531579 4.254237 2.997248 -546.789818
1.647368 4.254237 2.912925 -546.793618
1.531579 4.355932 3.095988 -546.789823
1.647368 4.355932 3.010991 -546.793623
1.531579 4.457627 3.194914 -546.789829
1.647368 4.457627 3.109291 -546.793627
1.531579 4.559322 3.294008 -546.789834
1.647368 4.559322 3.207802 -546.793632
1.531579 4.661017 3.393256 -546.789839
1.647368 4.661017 3.306505 -546.793636
1.531579 4.762712 3.492645 -546.789844
1.531579 4.864407 3.592163 -546.789849
1.531579 4.966102 3.691800 -546.789853
1.531579 5.067797 3.791546 -546.789858
1.647368 5.067797 3.702940 -546.793652
1.531579 5.169492 3.891393 -546.789862
1.647368 5.169492 3.802390 -546.789723
1.531579 5.271186 3.991333 -546.789867
1.531579 5.372881 4.091360 -546.789871
1.531579 5.474576 4.191467 -546.789875
1.531579 5.576271 4.291648 -546.789879
1.647368 5.576271 4.201265 -546.789736
1.531579 5.677966 4.391899 -546.789883
1.531579 5.983051 4.693026 -546.789894
1.531579 6.084746 4.793512 -546.789897
1.531579 6.186441 4.894049 -546.789901
1.531579 6.288136 4.994632 -546.789904
1.531579 6.389831 5.095260 -546.789907
1.531579 6.491525 5.195929 -546.789910
1.531579 6.593220 5.296638 -546.789913
1.647368 2.220339 0.851273 -546.781328
1.531579 2.322034 1.005091 -546.781987
1.647368 2.322034 0.932576 -546.786039
1.531579 2.423729 1.094623 -546.785110
1.647368 2.423729 1.017553 -546.788759
1.531579 2.525424 1.186117 -546.786898
1.647368 2.525424 1.105357 -546.790439
1.531579 2.627119 1.279152 -546.787855
1.647368 2.627119 1.195365 -546.791399
1.531579 2.728814 1.373416 -546.788559
1.647368 2.728814 1.287115 -546.792112
1.531579 2.830508 1.468672 -546.788994
1.647368 2.830508 1.380260 -546.792561
1.531579 2.932203 1.564739 -546.789254
1.647368 2.932203 1.474534 -546.792832
1.531579 3.033898 1.661475 -546.789446
1.647368 3.033898 1.569736 -546.793037
1.531579 3.135593 1.758772 -546.789563
1.647368 3.135593 1.665705 -546.793166
1.531579 3.237288 1.856539 -546.789634
1.647368 3.237288 1.762316 -546.793246
1.531579 3.338983 1.954708 -546.789687
1.647368 3.338983 1.859470 -546.793307
1.531579 3.440678 2.053219 -546.789722
1.647368 3.440678 1.957085 -546.793348
1.531579 3.542373 2.152027 -546.789749
1.647368 3.542373 2.055096 -546.793379
1.531579 3.644068 2.251092 -546.789769
1.647368 3.644068 2.153448 -546.793401
1.531579 3.745763 2.350382 -546.789783
1.647368 3.745763 2.252098 -546.793417
1.531579 3.847458 2.449869 -546.789795
1.647368 3.847458 2.351007 -546.793430
1.531579 3.949153 2.549530 -546.789805
1.647368 3.949153 2.450144 -546.793440
1.531579 4.050847 2.649346 -546.789812
1.647368 4.050847 2.549482 -546.793447
1.531579 4.152542 2.749300 -546.789819
1.647368 4.152542 2.649000 -546.793619
1.531579 4.254237 2.849376 -546.789825
1.647368 4.254237 2.748677 -546.793624
1.531579 4.355932 2.949564 -546.789831
1.647368 4.355932 2.848496 -546.793629
1.531579 4.457627 3.049851 -546.789836
1.647368 4.457627 2.948444 -546.793633
1.531579 4.559322 3.150229 -546.789840
1.647368 4.559322 3.048507 -546.793637
1.531579 4.661017 3.250688 -546.789845
1.531579 4.762712 3.351222 -546.789850
1.531579 4.864407 3.451824 -546.789854
1.647368 4.966102 3.449714 -546.789721
1.531579 5.067797 3.653209 -546.789863
1.647368 5.067797 3.550214 -546.793656
1.531579 5.169492 3.753983 -546.789867
1.531579 5.271186 3.854805 -546.789872
1.531579 5.372881 3.955672 -546.789875
1.531579 5.474576 4.056580 -546.789879
1.647368 5.474576 3.952826 -546.789737
1.531579 5.576271 4.157527 -546.789883
1.647368 5.576271 4.053608 -546.793673
1.531579 5.779661 4.359524 -546.789890
1.531579 5.881356 4.460571 -546.789894
1.531579 5.983051 4.561646 -546.789897
1.531579 6.186441 4.763875 -546.789904
1.531579 6.288136 4.865026 -546.789907
1.531579 6.389831 4.966199 -546.789910
1.531579 6.491525 5.067393 -546.789913
1.647368 2.220339 0.654269 -546.780952
1.531579 2.322034 0.849604 -546.781325
1.647368 2.322034 0.748008 -546.785975
1.531579 2.423729 0.947200 -546.784861
1.647368 2.423729 0.843592 -546.789070
1.531579 2.525424 1.045578 -546.786641
1.647368 2.525424 0.940459 -546.790667
1.531579 2.627119 1.144536 -546.787708
1.647368 2.627119 1.038250 -546.791466
1.531579 2.728814 1.243935 -546.788429
1.647368 2.728814 1.136726 -546.792123
1.531579 2.830508 1.343678 -546.788904
1.647368 2.830508 1.235723 -546.792560
