r1 r2 r3 energy
2.596187 1.300000 1.300000 -546.779989
2.671941 1.375862 1.300000 -546.779989
2.747701 1.451724 1.300000 -546.779989
2.823466 1.527586 1.300000 -546.779990
2.899237 1.603448 1.300000 -546.779990
2.975012 1.679310 1.300000 -546.779990
3.050791 1.755172 1.300000 -546.779990
3.126575 1.831034 1.300000 -546.779990
3.202362 1.906897 1.300000 -546.779990
3.278153 1.982759 1.300000 -546.779990
3.353946 2.058621 1.300000 -546.779990
3.429743 2.134483 1.300000 -546.779990
3.505543 2.210345 1.300000 -546.779990
3.581345 2.286207 1.300000 -546.779990
3.657150 2.362069 1.300000 -546.779990
3.732957 2.437931 1.300000 -546.779990
3.808767 2.513793 1.300000 -546.779990
3.884578 2.589655 1.300000 -546.779990
3.960392 2.665517 1.300000 -546.779990
4.036207 2.741379 1.300000 -546.779990
4.112024 2.817241 1.300000 -546.779990
4.187842 2.893103 1.300000 -546.779990
4.263662 2.968966 1.300000 -546.779990
4.339484 3.044828 1.300000 -546.779990
4.415307 3.120690 1.300000 -546.779990
4.491131 3.196552 1.300000 -546.779990
4.566957 3.272414 1.300000 -546.779990
4.642783 3.348276 1.300000 -546.779990
4.718611 3.424138 1.300000 -546.779990
2.671941 1.300000 1.375862 -546.779989
2.747688 1.375862 1.375862 -546.779989
2.823442 1.451724 1.375862 -546.779989
2.899202 1.527586 1.375862 -546.779989
2.974966 1.603448 1.375862 -546.779990
3.050736 1.679310 1.375862 -546.779990
3.126510 1.755172 1.375862 -546.779990
3.202288 1.831034 1.375862 -546.779990
3.278070 1.906897 1.375862 -546.779990
3.353856 1.982759 1.375862 -546.779990
3.429645 2.058621 1.375862 -546.779990
3.505437 2.134483 1.375862 -546.779990
3.581232 2.210345 1.375862 -546.779990
3.657030 2.286207 1.375862 -546.779990
3.732831 2.362069 1.375862 -546.779990
3.808634 2.437931 1.375862 -546.779990
3.960247 2.589655 1.375862 -546.779990
4.036056 2.665517 1.375862 -546.779990
4.111868 2.741379 1.375862 -546.779990
4.187681 2.817241 1.375862 -546.779990
4.263496 2.893103 1.375862 -546.779990
4.339313 2.968966 1.375862 -546.779990
4.415131 3.044828 1.375862 -546.779990
4.490951 3.120690 1.375862 -546.779990
4.566772 3.196552 1.375862 -546.779990
4.642594 3.272414 1.375862 -546.779990
4.718418 3.348276 1.375862 -546.779990
4.794243 3.424138 1.375862 -546.779990
2.747701 1.300000 1.451724 -546.779989
2.823442 1.375862 1.451724 -546.779989
2.899190 1.451724 1.451724 -546.779989
2.974944 1.527586 1.451724 -546.779989
3.050703 1.603448 1.451724 -546.779990
3.126467 1.679310 1.451724 -546.779990
3.202236 1.755172 1.451724 -546.779990
3.278008 1.831034 1.451724 -546.779990
3.353786 1.906897 1.451724 -546.779990
3.429566 1.982759 1.451724 -546.779990
3.505351 2.058621 1.451724 -546.779990
3.581138 2.134483 1.451724 -546.779990
3.656929 2.210345 1.451724 -546.779990
3.732722 2.286207 1.451724 -546.779990
3.808519 2.362069 1.451724 -546.779990
3.884318 2.437931 1.451724 -546.779990
3.960119 2.513793 1.451724 -546.779990
4.035923 2.589655 1.451724 -546.779990
4.111728 2.665517 1.451724 -546.779990
4.187536 2.741379 1.451724 -546.779990
4.263346 2.817241 1.451724 -546.779990
4.339157 2.893103 1.451724 -546.779990
4.414971 2.968966 1.451724 -546.779990
4.490785 3.044828 1.451724 -546.779990
4.566602 3.120690 1.451724 -546.779990
4.642420 3.196552 1.451724 -546.779990
4.718239 3.272414 1.451724 -546.779990
4.794060 3.348276 1.451724 -546.779990
4.869882 3.424138 1.451724 -546.779990
4.945705 3.500000 1.451724 -546.779990
2.823466 1.300000 1.527586 -546.779990
2.899202 1.375862 1.527586 -546.779990
2.974944 1.451724 1.527586 -546.779989
3.050692 1.527586 1.527586 -546.779989
3.126445 1.603448 1.527586 -546.779989
3.202204 1.679310 1.527586 -546.779990
3.277967 1.755172 1.527586 -546.779990
3.353735 1.831034 1.527586 -546.779990
3.429507 1.906897 1.527586 -546.779990
3.505283 1.982759 1.527586 -546.779990
3.581063 2.058621 1.527586 -546.779990
3.656846 2.134483 1.527586 -546.779990
3.732632 2.210345 1.527586 -546.779990
3.808421 2.286207 1.527586 -546.779990
3.884213 2.362069 1.527586 -546.779990
3.960008 2.437931 1.527586 -546.779990
4.035805 2.513793 1.527586 -546.779990
4.111605 2.589655 1.527586 -546.779990
4.187407 2.665517 1.527586 -546.779990
4.263211 2.741379 1.527586 -546.779990
4.339017 2.817241 1.527586 -546.779990
4.414825 2.893103 1.527586 -546.779990
4.490635 2.968966 1.527586 -546.779990
4.566447 3.044828 1.527586 -546.779990
4.642260 3.120690 1.527586 -546.779990
4.718075 3.196552 1.527586 -546.779990
4.793891 3.272414 1.527586 -546.779990
4.869709 3.348276 1.527586 -546.779990
4.945528 3.424138 1.527586 -546.779990
5.021348 3.500000 1.527586 -546.779990
2.899237 1.300000 1.603448 -546.779990
2.974966 1.375862 1.603448 -546.779990
3.050703 1.451724 1.603448 -546.779990
3.126445 1.527586 1.603448 -546.779989
3.202193 1.603448 1.603448 -546.779989
3.277947 1.679310 1.603448 -546.779989
3.353705 1.755172 1.603448 -546.779990
3.429468 1.831034 1.603448 -546.779990
3.505235 1.906897 1.603448 -546.779990
3.581006 1.982759 1.603448 -546.779990
3.656781 2.058621 1.603448 -546.779990
3.732560 2.134483 1.603448 -546.779990
3.808342 2.210345 1.603448 -546.779990
3.884127 2.286207 1.603448 -546.779990
3.959914 2.362069 1.603448 -546.779990
4.035705 2.437931 1.603448 -546.779990
4.111498 2.513793 1.603448 -546.779990
4.187294 2.589655 1.603448 -546.779990
4.263092 2.665517 1.603448 -546.779990
4.338893 2.741379 1.603448 -546.779990
4.414695 2.817241 1.603448 -546.779990
4.490500 2.893103 1.603448 -546.779990
4.566306 2.968966 1.603448 -546.779990
4.642115 3.044828 1.603448 -546.779990
4.717925 3.120690 1.603448 -546.779990
4.793736 3.196552 1.603448 -546.779990
4.869550 3.272414 1.603448 -546.779990
4.945364 3.348276 1.603448 -546.779990
5.021180 3.424138 1.603448 -546.779990
5.096998 3.500000 1.603448 -546.779990
2.975012 1.300000 1.679310 -546.779990
3.050736 1.375862 1.679310 -546.779990
3.126467 1.451724 1.679310 -546.779990
3.202204 1.527586 1.679310 -546.779990
3.277947 1.603448 1.679310 -546.779989
3.353695 1.679310 1.679310 -546.779989
3.429448 1.755172 1.679310 -546.779989
3.505206 1.831034 1.679310 -546.779990
3.580969 1.906897 1.679310 -546.779990
3.656735 1.982759 1.679310 -546.779990
3.732506 2.058621 1.679310 -546.779990
3.808280 2.134483 1.679310 -546.779990
3.884057 2.210345 1.679310 -546.779990
3.959838 2.286207 1.679310 -546.779990
4.035622 2.362069 1.679310 -546.779990
4.111408 2.437931 1.679310 -546.779990
4.187198 2.513793 1.679310 -546.779990
4.262990 2.589655 1.679310 -546.779990
4.338784 2.665517 1.679310 -546.779990
4.414581 2.741379 1.679310 -546.779990
4.490380 2.817241 1.679310 -546.779990
4.566181 2.893103 1.679310 -546.779990
4.641984 2.968966 1.679310 -546.779990
4.717789 3.044828 1.679310 -546.779990
4.793596 3.120690 1.679310 -546.779990
4.869404 3.196552 1.679310 -546.779990
4.945214 3.272414 1.679310 -546.779990
5.021026 3.348276 1.679310 -546.779990
5.096839 3.424138 1.679310 -546.779990
5.172654 3.500000 1.679310 -546.779990
3.050791 1.300000 1.755172 -546.779990
3.126510 1.375862 1.755172 -546.779990
3.202236 1.451724 1.755172 -546.779990
3.277967 1.527586 1.755172 -546.779990
3.353705 1.603448 1.755172 -546.779990
3.429448 1.679310 1.755172 -546.779989
3.505197 1.755172 1.755172 -546.779989
3.580950 1.831034 1.755172 -546.779989
3.656707 1.906897 1.755172 -546.779990
3.732469 1.982759 1.755172 -546.779990
3.808235 2.058621 1.755172 -546.779990
3.884005 2.134483 1.755172 -546.779990
3.959778 2.210345 1.755172 -546.779990
4.035555 2.286207 1.755172 -546.779990
4.111334 2.362069 1.755172 -546.779990
4.187117 2.437931 1.755172 -546.779990
4.262903 2.513793 1.755172 -546.779990
4.338691 2.589655 1.755172 -546.779990
4.414481 2.665517 1.755172 -546.779990
4.490275 2.741379 1.755172 -546.779990
4.566070 2.817241 1.755172 -546.779990
4.641868 2.893103 1.755172 -546.779990
4.717667 2.968966 1.755172 -546.779990
4.793469 3.044828 1.755172 -546.779990
4.869272 3.120690 1.755172 -546.779990
4.945078 3.196552 1.755172 -546.779990
5.020885 3.272414 1.755172 -546.779990
5.096693 3.348276 1.755172 -546.779990
5.172504 3.424138 1.755172 -546.779990
5.248315 3.500000 1.755172 -546.779990
3.126575 1.300000 1.831034 -546.779990
3.202288 1.375862 1.831034 -546.779990
3.278008 1.451724 1.831034 -546.779990
3.353735 1.527586 1.831034 -546.779990
